Epoch,Loss,Avg_Error_Pounds
99,0.10096938837418025,8.138861999832294
100,0.10097083857481239,8.139086119284393
101,0.10097537560642193,8.138996533340585
102,0.10096974121036782,8.139094972092748
103,0.1009639350384206,8.13873043300883
104,0.10096596174227565,8.139028350419176
105,0.10096719617225346,8.138763543989802
106,0.1009638986154481,8.139083564233148
107,0.10096594128100123,8.13932829764652
108,0.1009673626733617,8.13925349475044
109,0.100962496173921,8.13917889021613
110,0.10096800306121324,8.139059116801809
111,0.10096806409485608,8.139384519633458
112,0.10096207020556969,8.138951046629712
113,0.10097030370140113,8.139125367737739
114,0.10096317327764827,8.139154827029794
115,0.10096358247592843,8.139213820610195
116,0.10096269979212952,8.1391962353204
117,0.10097593419615497,8.139609105474943
118,0.10096563433105284,8.139004270998365
119,0.10096957418071158,8.139258015407854
120,0.10096600850611043,8.139311942307588
121,0.1009706249268417,8.1396483640406
122,0.10097205260668872,8.13968979582826
123,0.10096901900372125,8.139598030832076
124,0.10096962642638434,8.139654498557853
125,0.10100128563566231,8.140373206794564
126,0.10098738156250098,8.139888143436757
127,0.10098897657476637,8.140057934089882
128,0.10098590723479996,8.14003231328068
129,0.10096918816888147,8.139665586707764
130,0.10096616507484492,8.139553546941597
131,0.10096619462503936,8.13933357049768
132,0.10096483496625674,8.139132934986096
133,0.10096053399720453,8.139127534751442
134,0.10096055472343178,8.139407743553445
135,0.10096529898800455,8.139353819921633
136,0.100962435296669,8.139130484853169
137,0.100961200977748,8.13927354384054
138,0.1009868322800234,8.140150497598011
139,0.10096849819119551,8.139539414026228
140,0.10095144586578492,8.138831448500525
141,0.1009572987060099,8.139010254154531
142,0.10095425855614097,8.13880890132771
143,0.10095724250843376,8.139280643602605
144,0.10096021100502622,8.139314131843214
145,0.10095375831907906,8.138928282862699
146,0.10095300018563894,8.138909399435445
147,0.10095550277829957,8.139151346333595
148,0.10095483751252025,8.139001252831738
149,0.10095371655765033,8.138919839478909
150,0.10095473289515777,8.139111467069261
151,0.1009531144276672,8.138883449627377
152,0.10094982803105397,8.138794250776538
153,0.10095731774468278,8.139246155883914
154,0.10095235531401486,8.13889109647786
155,0.1009499195393304,8.138831536055065
156,0.1009570943032103,8.139267969782745
157,0.1009536945868594,8.138961267394972
158,0.10095498582918176,8.139187675257427
159,0.10095228106141746,8.138906734969463
160,0.10095242682917577,8.138963657462824
161,0.1009528234653703,8.138967975448487
162,0.10094780460262259,8.138764863489364
163,0.10095041319373478,8.13887368091539
164,0.1009511057670571,8.13897486634878
165,0.1009518014243321,8.13895073323505
166,0.10095287996972385,8.138946841352404
167,0.10095233187597405,8.13904363009125
168,0.10094933998978468,8.138873297336724
169,0.10095006687505692,8.138988670530786
170,0.10094886213763596,8.138876808263829
171,0.10094996502248632,8.138932526571587
172,0.10094896959607697,8.138887650495038
173,0.1009489662754883,8.138971649016547
174,0.10094867287519593,8.138903618764916
175,0.10094617491116785,8.13877228125351
176,0.10094975194609825,8.13895915306565
177,0.10094796837013463,8.138871571728435
178,0.10094753367864537,8.13886594118216
179,0.10094706536223481,8.138954263487392
180,0.10094613913154946,8.138840613235704
181,0.10094515627195207,8.138866388856133
182,0.10094566502199921,8.138892335633521
183,0.10094518888120578,8.13884654784438
184,0.10095139039437295,8.139196247295365
185,0.10094860721765905,8.138916578356572
186,0.10094585053718176,8.138928146275738
187,0.10094863481093268,8.139018259200553
188,0.10094823171672052,8.138907634356421
189,0.10095671833805575,8.139439702524662
190,0.10094700145702437,8.138943522722453
191,0.10094595142313423,8.13907418519675
192,0.10094907715344181,8.138953692481582
193,0.10095710812443087,8.139477491313816
194,0.10094176323930895,8.138763124067799
195,0.10094581874028266,8.138874695281157
196,0.10094561682856637,8.13886319808085
197,0.10094669034930304,8.138978273187458
198,0.10094561427198265,8.139018847619901
199,0.10094783313099036,8.139158397408892
200,0.10094289177167744,8.13900301105151
201,0.10095658134432875,8.13943749608872
202,0.10095148413539473,8.139171786205083
203,0.10095702509384587,8.139475970955134
204,0.10094864237611166,8.139154763832924
205,0.10094476982343045,8.138992236605539
206,0.10094524929740095,8.139006402233342
207,0.10094612610141669,8.138999262305072
208,0.10094527242145544,8.138886910595149
209,0.10094552788251371,8.138891246780057
210,0.10094497038802079,8.138898718224207
211,0.1009464156081613,8.139008325756924
212,0.10094428474750589,8.139087619464313
213,0.10094675788601427,8.139132828915832
214,0.10094537119136636,8.138884801057305
215,0.10095869668727657,8.139399399361684
216,0.1009571140629708,8.139345723504396
217,0.100947883423168,8.139049411136895
218,0.10094665199621562,8.139135318708451
219,0.10094044791055069,8.138790993757661
220,0.10094577322102094,8.13908612077778
221,0.10094323586828483,8.138910701199574
222,0.10095092078238285,8.139182844263418
223,0.10094008476917687,8.138783488006109
224,0.1009517984121768,8.139377432467052
225,0.10094837205569074,8.13914014890504
226,0.1009399235823596,8.138954074668119
227,0.10094404281587323,8.139048588999339
228,0.10094927813158168,8.13924775728301
229,0.100946804025044,8.139078151226904
230,0.10095516837809781,8.13940182681283
231,0.10094353828475237,8.138894407442821
232,0.10094802726988332,8.139127979478767
233,0.100942414258319,8.138974818599985
234,0.10094065619188787,8.138838878725121
235,0.1009411274599237,8.139000020511471
236,0.1009426661524667,8.13901822447018
237,0.10094494605492864,8.139015633160769
238,0.10094381118651559,8.139081924433688
239,0.10094831801335333,8.139165649813366
240,0.10095198384758312,8.139376438124687
241,0.1009606261259613,8.139495887070563
242,0.10094518038989048,8.139005933342721
243,0.10094760561554698,8.139305276029713
244,0.10094826924531457,8.13922689770696
245,0.10094128935154145,8.138980508037523
246,0.10094393777204601,8.139067921344575
247,0.10094238129279118,8.139083426568215
248,0.10094181090680047,8.13897207918666
249,0.10095849094420076,8.139483111881638
250,0.1009451920361483,8.138979226538815
251,0.10094774810587538,8.139312001079984
252,0.10094675917319944,8.139151151692168
253,0.10094188825750407,8.13902682485621
254,0.10094705033708845,8.139162684252492
255,0.10094279994377167,8.139061986543751
256,0.10094285396891092,8.138970180237022
257,0.10094560168093704,8.139153452192106
258,0.10094637231865687,8.139197749463733
259,0.10094524920032436,8.139172774923468
260,0.10094479818820087,8.139151382590466
261,0.10095003917282497,8.139289841794676
262,0.100940903034029,8.139034447876737
263,0.10095288696661471,8.139404352336348
264,0.10094067925068478,8.139000135456484
265,0.10093996223528133,8.139114001281083
266,0.10095834068250323,8.139498366576174
267,0.10095095935430858,8.139286810704421
268,0.10094562378294174,8.139275262772841
269,0.10095065027222552,8.139236730136398
270,0.10094038279309217,8.139016720618592
271,0.10094935056812654,8.139297410580541
272,0.10095028407697154,8.139423180811164
273,0.10095857155225116,8.139598177640625
274,0.10094099746082714,8.13906513443405
275,0.10093917709148267,8.138975367812796
276,0.10095085607943027,8.139284563226864
277,0.1009506169564238,8.13942753873795
278,0.10094519931763979,8.139128971557506
279,0.1009508067800643,8.139398539010612
280,0.10094178595076644,8.139095882046549
281,0.10093962245920572,8.138966743793603
282,0.10094592324733863,8.139286733050097
283,0.10094620658845725,8.139036679011335
284,0.1009450391472983,8.139009178086335
285,0.10094679824767189,8.139043780681046
286,0.10094202953077966,8.138782051825356
287,0.1009497931067517,8.13904726967447
288,0.10094162199826799,8.138858525262375
289,0.10094733745968336,8.139241294845998
290,0.10094241515800668,8.138926001289596
291,0.10095008662223554,8.139264794914105
292,0.1009430958427887,8.138943108630222
293,0.10094192484814253,8.139038735669864
294,0.10094269896367827,8.13895905551275
295,0.1009503355296774,8.139244250282303
296,0.10094125588846274,8.138959310568366
297,0.10093904156451688,8.138962258641294
298,0.10093667529264096,8.138703772368663
299,0.10095663220168119,8.139373211086303
300,0.10094605369271874,8.138977218977422
301,0.10095151207659839,8.13931493683417
302,0.10094910149573799,8.139190134375516
303,0.10094615061698685,8.13915423890575
304,0.10095052966693976,8.139179108452616
305,0.10095444509352525,8.139284161090563
306,0.10095221928456129,8.13926517676607
307,0.10094049802043466,8.139038989190247
308,0.1009469373743498,8.139276124451987
309,0.10094622382838798,8.139094728846064
310,0.10094787695256886,8.139245098838417
311,0.10094267800444333,8.138971328227
312,0.10094241813202384,8.138964369273246
313,0.1009421863512261,8.138999478965372
314,0.1009501906512652,8.139253685806734
315,0.10093997462787725,8.138879725164971
316,0.10095228907703485,8.139426751116973
317,0.10095572745099156,8.139470276501134
318,0.10095721269986661,8.139435124070575
319,0.10095676329953379,8.13944488890546
320,0.10095610839557856,8.139417849336613
321,0.10094809243961676,8.13909674689902
322,0.1009571401144906,8.139460402720221
323,0.10095670088924513,8.139506261871984
324,0.10094664305043657,8.139180710750956
325,0.10095731739623691,8.13950323562646
326,0.10094177594394757,8.139073360417315
327,0.1009465123667666,8.139280976899716
328,0.10094033855315818,8.138909126733319
329,0.1009393153472139,8.138952687291152
330,0.10094158810022048,8.1389684271619
331,0.1009578950320609,8.139588792902304
332,0.10095222549943736,8.139239782910284
333,0.10095263531241683,8.139299872533556
334,0.10095275054570643,8.139319699597113
335,0.10095162614885853,8.139286585269435
336,0.10094634697282906,8.139249632866337
337,0.10094596014235135,8.139052935933876
338,0.10094383591856657,8.138984947361184
339,0.10095384998506667,8.139473819538066
340,0.10095215076075989,8.139372930927145
341,0.1009513154495521,8.139381472534001
342,0.10094093018431702,8.139003537466
343,0.10093818044164915,8.138947619687292
344,0.10094815389277108,8.13912062784167
345,0.1009512371498161,8.139243170772636
346,0.10095614292981445,8.139469817859398
347,0.10095108181367424,8.13938771809811
348,0.10094485678206513,8.139044986782581
349,0.1009505666032957,8.13925642338486
350,0.10095146623715316,8.139336972624088
351,0.100948702599446,8.139248827492468
352,0.10094794775602282,8.139307116960273
353,0.10094662612439936,8.139224498358455
354,0.10094288254009821,8.138991686782433
355,0.100943693678356,8.139071908842224
356,0.1009406406131006,8.138996263128853
357,0.10095166870174965,8.139307838079413
358,0.10095059870751939,8.13915302008292
359,0.10094963404174621,8.139155694663799
360,0.10094425433059191,8.139073539802023
361,0.10094627819505438,8.139125679142774
362,0.10094171748249932,8.138899590682396
363,0.10094391920830431,8.139114668397449
364,0.10094298862236159,8.138950803825603
365,0.10095051486877268,8.139304456659687
366,0.10095216766117912,8.139177851838667
367,0.1009510864872747,8.139229312829215
368,0.10095887185554366,8.13949044820079
369,0.10095295487225342,8.139232322679012
370,0.1009589295688227,8.139490199404094
371,0.1009483695099,8.139124159266126
372,0.10094668543981729,8.139005999119433
373,0.10094914070443202,8.139136924410078
374,0.10095945111266866,8.139562786314782
375,0.10094991645231881,8.13917490566487
376,0.10095344480662596,8.139486110689473
377,0.10095377242169572,8.139261894941368
378,0.100952908780197,8.139238570027594
379,0.10094790978934265,8.139064528239595
380,0.10095845773232787,8.139459149069433
381,0.10094767662998852,8.139098886661403
382,0.10095254994457938,8.139287918403085
383,0.10094741328096067,8.139114651191397
384,0.10094911052293744,8.139254101497448
385,0.1009484834559349,8.139128171989427
386,0.10094834809452374,8.139119732415585
387,0.10095767375323118,8.139456884794473
388,0.10094724149472906,8.139127522636022
389,0.10095298798239004,8.139323696486509
390,0.10095845950873993,8.139542861240976
391,0.10095848413118307,8.139545935213249
392,0.10095864307398154,8.139521655407188
393,0.10094884296720598,8.139125243520196
394,0.10094767489459186,8.139071873123045
395,0.10094882633155546,8.139143753681617
396,0.10095328217622557,8.139325210196354
397,0.10095338722915535,8.13939194551899
398,0.10094762863787766,8.13911860209078
399,0.10094697860133443,8.139112222078689
400,0.10095368870671982,8.139373169477004
401,0.10095236775263315,8.139298445777374
402,0.1009534431149807,8.13935514846615
403,0.10095241065322094,8.13931493654235
404,0.10094800486691467,8.139270638700182
405,0.10095216325881012,8.139286572895674
406,0.10095328247564336,8.13935429136708
407,0.1009525220479671,8.139328793762015
408,0.10095254777157324,8.139352435644085
409,0.10095210739322585,8.139299833936986
410,0.10094773973185608,8.139241245977086
411,0.10095234786741833,8.139331672461633
412,0.10094785559639644,8.139216294003484
413,0.10095135859582112,8.139261535852555
414,0.10095192046966844,8.13934937648616
415,0.10095061592235806,8.139278304307176
416,0.10095022829460158,8.13923422633382
417,0.10095164707362865,8.139324912683096
418,0.10095127218673985,8.139299705783996
419,0.10094651583183731,8.139222031427218
420,0.10095206485228807,8.139334012179335
421,0.10094646049334155,8.139177664555381
422,0.10095145308129262,8.139289114426285
423,0.10095178896619292,8.139290201791725
424,0.10094686484734894,8.139240338387955
425,0.10095157442405805,8.139310579822856
426,0.10095072698635624,8.139261252031961
427,0.1009469540522831,8.139232177641825
428,0.1009461550288314,8.139065689505486
429,0.10095222025622569,8.139337502350061
430,0.10095179528436761,8.139323542519039
431,0.10094514368381573,8.139014236579433
432,0.10094603689636465,8.139165954302142
433,0.10095079605536146,8.139250783989572
434,0.10094632910358943,8.139208153371527
435,0.10095183741544603,8.139316507056716
436,0.10095122312910092,8.139280102481404
437,0.10095054235859519,8.139312496159759
438,0.10095008156765094,8.139369028063005
439,0.10095070252146482,8.139263479482235
440,0.10095110215846874,8.139404736084044
441,0.10094926915239245,8.139208768621858
442,0.10094909070629011,8.139294707388348
443,0.10094954650376074,8.139359784853088
444,0.10095022130521705,8.139244723969991
445,0.10095007498299526,8.139257147730351
446,0.10094643027112436,8.139182557255147
447,0.10095242828424482,8.139355975351755
448,0.10094987053155158,8.139265653350979
449,0.10095007530557283,8.139213386582508
450,0.10095149956791584,8.13930989444292
451,0.1009502336424549,8.13930179638344
452,0.10094998992040101,8.139263805514803
453,0.10095094801107138,8.139286105550832
454,0.10095115810408975,8.13931111982834
455,0.10094493897026362,8.139172057258
456,0.10095028601799448,8.139257528019437
457,0.10094547646928964,8.139152948534491
458,0.10095120211343683,8.139283849022647
459,0.10095059252881339,8.139301418591252
460,0.10094533131430741,8.139072956233575
461,0.10094555698617165,8.139208216793634
462,0.10095102623384833,8.13935368679596
463,0.10094844842788159,8.139189147524757
464,0.10095015544388214,8.139307407570087
465,0.10095001114351779,8.139278831341528
466,0.10094514929520139,8.139162661946633
467,0.1009507972872638,8.139312103723618
468,0.10094480661696958,8.139050502649205
469,0.10094884319112271,8.139221971392
470,0.10094934432095834,8.139223677409408
471,0.10095119382906241,8.139302050548741
472,0.10094581508239267,8.139068111225045
473,0.10094438840205897,8.139012469174885
474,0.10095022722333545,8.139281117561817
475,0.10094908863353151,8.1392455784469
476,0.10094916869866087,8.139359475912627
477,0.10095006821839717,8.13932141523402
478,0.10094964739725082,8.139307715691446
479,0.10094848310285785,8.139339555061111
480,0.10094909039916303,8.139284325883164
481,0.10094930492675346,8.139235485248717
482,0.10094506662501111,8.139202056422945
483,0.10095018104756218,8.139324271567409
484,0.10095009844735622,8.139411151067184
485,0.10094925476528228,8.139255302785095
486,0.10094942630576142,8.139382690465949
487,0.10094782286696467,8.13928346866864
488,0.10094449824234035,8.139171416907446
489,0.10095006481257225,8.139297993127666
490,0.10094873694343252,8.139249116023604
491,0.10094414004298052,8.139207886022064
492,0.10095000496289927,8.139335104206445
493,0.10094920024452592,8.13930329757795
494,0.10094945126607478,8.139290787468111
495,0.10095031754844815,8.139409466008205
496,0.10094859311531314,8.139226989800068
497,0.10095010040377904,8.139330524093683
498,0.10094974948699859,8.139326543241005
499,0.1009483903598318,8.13926420574276
500,0.10094959226229414,8.139268397489785
501,0.10095049845345622,8.139334872634661
502,0.100948430097087,8.139344565498034
503,0.10094875409875442,8.139250306252043
504,0.10094778911231787,8.139190735024798
505,0.1009441913440707,8.139159801542242
506,0.10094981190683776,8.139314503553233
507,0.10094903216795872,8.139287616994304
508,0.10094888336509589,8.139265095304346
509,0.10094933287591984,8.139317966401219
510,0.10094751228134743,8.139196126343773
511,0.10094834543350568,8.139343027839528
512,0.10095041101262606,8.139321470018787
513,0.10094508145263487,8.139237032490074
514,0.1009492064901548,8.139276275735249
515,0.10094998453921963,8.139403003599595
516,0.10094887916662536,8.139245792846728
517,0.10095015243127932,8.139324048463783
518,0.10094985447338999,8.139301187969405
519,0.10094957542103425,8.139270392683668
520,0.10094470359797658,8.139090578989947
521,0.10095045732591511,8.139310842674158
522,0.10094481368523975,8.139094239653902
523,0.10094467773796077,8.139109975231248
524,0.1009485753945178,8.139369394599887
525,0.10094935223238284,8.139292460025112
526,0.10094862844538889,8.13935204883826
527,0.10094842074207679,8.13924339690656
528,0.1009467512685755,8.139248304193815
529,0.1009485114223745,8.139260797422626
530,0.10094841258394366,8.13934768256175
531,0.10094581168575162,8.139238922830373
532,0.10094818634263254,8.139349935698988
533,0.10094827195548665,8.139237620248085
534,0.10094915992868211,8.139275477278176
535,0.10094682145987637,8.139214543797877
536,0.10094831899446276,8.139236265931915
537,0.10094823189304794,8.139226296355472
538,0.10094499839187107,8.139229498548445
539,0.10094887159373948,8.13938964085926
540,0.1009456404419695,8.139216812199514
541,0.10094860771839267,8.139335447195961
542,0.10094712175476338,8.139194881835236
543,0.10094886080130522,8.139279748393687
544,0.10094645880319657,8.139224775797377
545,0.10094389219027713,8.139157585197644
546,0.10094938556524319,8.13930001885841
547,0.10094872802060026,8.13923422072542
548,0.10094491634235736,8.139226785248086
549,0.10094890517872956,8.139306869181887
550,0.1009500507367527,8.139365237547699
551,0.10094329073828769,8.139114315139953
552,0.10094842017236787,8.139241412016402
553,0.10094656501983898,8.139252840496589
554,0.10094773662433426,8.13931757815354
555,0.10094840965901752,8.13923540524927
556,0.10094760830100705,8.139291547603964
557,0.10094923305871469,8.13930980656807
558,0.10094858355921157,8.139265860334294
559,0.10094701985763557,8.13931636215828
560,0.10094853714675475,8.139269592442574
561,0.10094527135304497,8.139191727177842
562,0.10094469070465381,8.139213182625166
563,0.10094881449661708,8.139286675705906
564,0.10094946432859292,8.139328073344856
565,0.10094933600282913,8.139258218152971
566,0.10094436800620991,8.13922327064495
567,0.10094289013620537,8.139186854283338
568,0.10094546797138576,8.139214728809318
569,0.10094863066711189,8.139322029088785
570,0.10094114624086066,8.139032352332821
571,0.1009483871955403,8.139233326085044
572,0.10094803304210732,8.139239952269595
573,0.10094957359330388,8.139289683061287
574,0.10094139271671702,8.139071232193803
575,0.10094245453458801,8.139032290544419
576,0.10094373945797698,8.139104675984386
577,0.10094778838097405,8.13920290866625
578,0.10094879239576601,8.13928982648057
579,0.1009477991259433,8.139352944573686
580,0.10094902536632146,8.139246985566846
581,0.10095005999903293,8.13931677057866
582,0.10094626853830334,8.139264639228493
583,0.10094303237923802,8.139184876204604
584,0.10094732496570785,8.139317443208702
585,0.10094594468699852,8.139090322274525
586,0.10094851244075201,8.139243854414108
587,0.10094846000352271,8.139283237216569
588,0.10094887372669951,8.139292448618097
589,0.10094839980187448,8.139293044095355
590,0.10094345480052465,8.139063134677889
591,0.10094888332233497,8.139292386717404
592,0.1009479218422579,8.139361151941081
593,0.10094685559269838,8.139208461377539
594,0.1009455614717796,8.13923231847666
595,0.10094732202344846,8.139334069008763
596,0.10094688204607313,8.139318358896626
597,0.10094786394279975,8.139249096153842
598,0.10094608448090854,8.139263125128027
599,0.10094931759714963,8.139346069417103
600,0.10094515797698336,8.139201761547804
601,0.10094838860260497,8.139384040857998
602,0.10094560074316793,8.13925909902413
603,0.10094771882613358,8.13931286160715
604,0.10094800741688285,8.139254695521494
605,0.10094673596606041,8.139221403777114
606,0.10094731475656907,8.139357103569399
607,0.10094838222558018,8.139264499688224
608,0.1009480483972994,8.139385711987613
609,0.10094616785969765,8.139245151521843
610,0.10094787837223577,8.139369234221473
611,0.10094834177158565,8.13922717856203
612,0.10094864491253178,8.1392851036565
613,0.10094674602045375,8.139353099264975
614,0.10094833580385482,8.139281321736352
615,0.10094651503594303,8.139260197870977
616,0.10094776006254262,8.139262073081536
617,0.10094878120784137,8.139326207337575
618,0.10094189378902343,8.139125040023528
619,0.10094648537119852,8.139197562963384
620,0.10094825274500831,8.13930508992247
621,0.10094590943996025,8.139205136426208
622,0.10094928790626158,8.139382061991732
623,0.1009400945309023,8.139020726910092
624,0.10094664309031101,8.139298188698389
625,0.10094675696836053,8.139244714961878
626,0.10094692659287792,8.13935154307099
627,0.10094902122459694,8.139298970656935
628,0.10094632501943519,8.139268530593926
629,0.10094679361117333,8.139238154156656
630,0.10094828642123725,8.139248903414913
631,0.10094840332030755,8.13929434479005
632,0.10094483694005435,8.139111876974328
633,0.1009479960722219,8.139254208524802
634,0.10094718303138811,8.139274664244416
635,0.10094221647267769,8.13914860083622
636,0.10094526020642187,8.139253170017112
637,0.10094314116983752,8.139134628793867
638,0.10094884508724786,8.139280892021565
639,0.10094713081714607,8.139250097825856
640,0.10094740280237077,8.1392653263463
641,0.10094242564403541,8.13915864996105
642,0.10094819888741947,8.139253684865905
643,0.10094606475489871,8.139269366628577
644,0.10094317363168079,8.139182816734293
645,0.10094868074868732,8.139305149453044
646,0.10094567891809711,8.139250099481568
647,0.1009469379071875,8.13933554596852
648,0.10094692513717762,8.139257487233952
649,0.10094819411794238,8.139298762331116
650,0.10094583683888439,8.139263671488406
651,0.10094696406281278,8.139243344337805
652,0.10094815801221452,8.139284185171775
653,0.10094639236876103,8.139205437997184
654,0.10094809613064398,8.13925599515216
655,0.10094066265518942,8.139046309751986
656,0.10094269047886058,8.139160089528312
657,0.10094865915515158,8.13927712666972
658,0.10094426826140206,8.139230332773636
659,0.10094702887271179,8.139212087007985
660,0.10094116727914552,8.139113474802462
661,0.1009478481403666,8.139292718484413
662,0.10094688013587355,8.139307224563979
663,0.1009422351847062,8.13913522097838
664,0.10094172314348619,8.13908666787316
665,0.1009431551358336,8.139178162254249
666,0.10094851789959185,8.139299368266053
667,0.10094709611892369,8.139221452565286
668,0.10094724324515399,8.139249768130352
669,0.10094785994546139,8.139249770739765
670,0.100948621515369,8.139411352300444
671,0.1009409530923378,8.139061560331635
672,0.1009422162854522,8.139136462972392
673,0.10094196604268434,8.139157132976166
674,0.10094738470587213,8.139230239174806
675,0.10094561093205796,8.139239886103246
676,0.10094694253472074,8.13932373633033
677,0.10094731741674061,8.139264058896472
678,0.10094894884425389,8.13935935251016
679,0.10094513160627751,8.139213024920743
680,0.10094737195695974,8.139370114659199
681,0.10094655575903172,8.139337079882276
682,0.10094663751625677,8.139212815592705
683,0.10094513837136573,8.139236852027727
684,0.10094646644572984,8.139324904379773
685,0.10094729958819035,8.139257933865569
686,0.10094204734757997,8.139199009557805
687,0.1009434784429127,8.139155283678958
688,0.10094705786585254,8.139331490031418
689,0.10094646682901004,8.139228153158689
690,0.10094765274719492,8.139300199676137
691,0.10094377899690771,8.139144520897611
692,0.10094708136530905,8.139358395196448
693,0.10094755161783951,8.139274825677584
694,0.1009467985518082,8.139343411485433
695,0.10094536858707127,8.13925265509523
696,0.1009422588957276,8.139139420818083
697,0.1009480152126735,8.13926951745966
698,0.10094631765219644,8.139332005787924
699,0.1009469971667361,8.139225690299348
700,0.10094836677436883,8.13942161416655
701,0.10094126549191648,8.139109576840653
702,0.10094724737591783,8.139203283077528
703,0.10094756382807134,8.139269877184015
704,0.10094125095247146,8.139144311284008
705,0.10094885309510686,8.139342712098667
706,0.1009417640272854,8.139109921538774
707,0.10093981879557576,8.139020215227571
708,0.1009473481745658,8.139227819538982
709,0.10094707377209645,8.139247084849172
710,0.10094658734411063,8.1393583566073
711,0.10094778831066464,8.1392904888774
712,0.10094461150473817,8.139238474435265
713,0.10094155354291116,8.139154065862986
714,0.10094770214846334,8.139260423179461
715,0.1009479678985002,8.139401611612676
716,0.10094042507734696,8.139054160482026
717,0.10094152448131972,8.139121155218126
718,0.10094667928990377,8.13934019406297
719,0.1009452845086144,8.139282089389445
720,0.10094705154021902,8.139208276812841
721,0.10094593783330183,8.13928465150615
722,0.10094263764436333,8.139209553711353
723,0.10094722522022015,8.139285849117101
724,0.10094675765515483,8.13922948414202
725,0.10094761239947783,8.13928945652793
726,0.10094053612319218,8.139159764570644
727,0.10094520846498972,8.139349940696842
728,0.10093810804263985,8.138941585921799
729,0.10094581431881125,8.13930853548203
730,0.10094503090328884,8.13909292650494
731,0.10094737509334821,8.1392255556593
732,0.1009470856681732,8.13924779656314
733,0.10094752946692954,8.139258280988457
734,0.10094856108374796,8.139300824312702
735,0.10094768012021783,8.139233026539877
